Country;Video;Frame;Agent_id;Pos_X;Pos_Y;Pos_X_Perspectiva;Pos_Y_Perspectiva;Active;Velocity;Direction;Dist_from_others;Area_around;Collectivity;Disturbance;Isolation;Socialization;Px_to_m_factor;Emotion_Anger;Emotion_Fear;Emotion_Happiness;Emotion_Sadness;Hofstede_PDI;Hofstede_IDV;Hofstede_MAS;Hofstede_LTO;Hofstede_IND;Openness;Conscientiousness;Extraversion;Agreeableness;Neuroticism
Brazil - BR;BR-03;1;1;369;297;450;450;yes;1.1594;0;11.0283;1.6649;0.12306;0.00047415;0.062713;0.28571;222;1;-1;0;0;45.2845;92.2333;24.6155;88.5703;129.0415;0;1;0.34722;0.75;0.41667
Brazil - BR;BR-03;1;2;338;340;304;304;yes;3.0426;0;11.5345;0.62661;0.1786;0.00054283;0.044079;0.21429;222;-1;-3;2;-2;45.2845;92.2333;24.6155;88.5703;129.0415;0;1;0.34722;0.75;0.41667
Brazil - BR;BR-03;1;3;372;353;383;383;yes;1.3514;0;11.2238;0.15383;0.4621;0.00065006;0.060112;0.28571;222;-3;-3;2;-2;45.2845;92.2333;24.6155;88.5703;129.0415;0.25;1;0.36111;0.75;0.41667
Brazil - BR;BR-03;1;4;323;414;172;172;yes;0.92863;0;12.0945;1.0024;0.45294;9.1895e-05;0.042603;0.17857;222;-3;-3;2;-2;45.2845;92.2333;24.6155;88.5703;129.0415;0.25;1;0.34722;0.75;0.41667
Brazil - BR;BR-03;1;5;439;437;460;460;yes;1.6124;0;10.9693;0.29489;0.37519;0.00029292;0.058598;0.28571;222;-3;-3;2;-2;45.2845;92.2333;24.6155;88.5703;129.0415;0.25;1;0.5;0.75;0.41667
Brazil - BR;BR-03;1;6;448;491;416;416;yes;0.85763;0;11.1607;2.9116;0.28798;0.00030864;0.063942;0.28571;222;-1;-3;2;-2;45.2845;92.2333;24.6155;88.5703;129.0415;0.25;1;0.5;0.75;0.41667
Brazil - BR;BR-03;1;7;617;380;1043;1043;yes;0.67568;0;9.3066;1.0421;0.44253;0.00015995;0.082644;0.25;222;-3;-3;2;-2;45.2845;92.2333;24.6155;88.5703;129.0415;0;1;0.86111;0.75;0
Brazil - BR;BR-03;1;8;645;388;1111;1111;yes;1.0135;0;9.1448;0.80591;0.47632;0.00022784;0.082167;0.21429;222;-3;-3;2;-2;45.2845;92.2333;24.6155;88.5703;129.0415;0.25;1;0.86111;1;0
Brazil - BR;BR-03;1;9;669;438;1099;1099;yes;0.90791;0;9.1845;2.179;0.41166;0.0002454;0.081725;0.21429;222;-3;-3;2;-2;45.2845;92.2333;24.6155;88.5703;129.0415;0;1;0.86111;0.75;0
Brazil - BR;BR-03;1;10;1063;464;2190;2190;yes;0.57421;0;7.1986;1.588;0.42372;0.00085286;0.031877;0.17857;222;-3;-3;2;-2;45.2845;92.2333;24.6155;88.5703;129.0415;1;0.75;0.22222;0.75;0.66667
