Country;Video;Frame;Num_Groups;Groups
Japan - JP;JP-03;65;8;[2  3], [4  39  40], [5  6], [10  11], [14  22], [15  16  20  35], [18  19], [27  28]
Japan - JP;JP-03;66;8;[2  3], [4  39  40], [5  6], [10  11], [14  22], [15  16  20  35], [18  19], [27  28]
Japan - JP;JP-03;67;9;[2  3], [4  39  40], [5  6], [10  11], [14  22], [15  16], [18  19], [20  35], [27  28]
Japan - JP;JP-03;68;9;[2  3], [4  39  40], [5  6], [10  11], [14  22], [15  16], [18  19], [20  35], [27  28]
Japan - JP;JP-03;69;9;[2  3], [4  39  40], [5  6], [10  11], [14  22], [15  16], [18  19], [20  35], [27  28]
Japan - JP;JP-03;70;9;[2  3], [4  39  40], [5  6], [10  11], [14  22], [15  16], [18  19], [20  35], [27  28]
Japan - JP;JP-03;71;9;[2  3], [4  39  40], [5  6], [10  11], [14  22], [15  16], [18  19], [20  35], [27  28]
Japan - JP;JP-03;72;9;[2  3], [4  39  40], [5  6], [10  11], [14  22], [15  16], [18  19], [20  35], [27  28]
Japan - JP;JP-03;73;9;[2  3], [4  39  40], [5  6], [10  11], [14  22], [15  16], [18  19], [20  35], [27  28]
Japan - JP;JP-03;74;9;[2  3], [4  39  40], [5  6], [10  11], [14  22], [15  16], [18  19], [20  35], [27  28]
Japan - JP;JP-03;75;9;[2  3], [4  39  40], [5  6], [10  11], [14  22], [15  16], [18  19], [20  35], [27  28]
Japan - JP;JP-03;76;9;[2  3], [4  39  40], [5  6], [10  11], [14  22], [15  16], [18  19], [20  35], [27  28]
Japan - JP;JP-03;77;9;[2  3], [4  39  40], [5  6], [10  11], [14  22], [15  16], [18  19], [20  35], [27  28]
Japan - JP;JP-03;78;9;[2  3], [4  39  40], [5  6], [10  11], [14  22], [15  16], [18  19], [20  35], [27  28]
Japan - JP;JP-03;79;10;[2  3], [4  39  40], [5  6], [10  11], [14  22], [15  16], [18  19], [20  35], [21  23], [27  28]
Japan - JP;JP-03;80;10;[2  3], [4  39  40], [5  6], [10  11], [14  22], [15  16], [18  19], [20  35], [21  23], [27  28]
Japan - JP;JP-03;81;10;[2  3], [4  39  40], [5  6], [10  11], [14  22], [15  16], [18  19], [20  35], [21  23], [27  28]
Japan - JP;JP-03;82;10;[2  3], [4  39  40], [5  6], [10  11], [14  22], [15  16], [18  19], [20  35], [21  23  24], [27  28]
Japan - JP;JP-03;83;10;[2  3], [4  39  40], [5  6], [10  11], [14  22], [15  16], [18  19], [20  35], [21  23], [27  28]
Japan - JP;JP-03;84;10;[2  3], [4  39  40], [5  6], [10  11], [14  22], [15  16], [18  19], [20  35], [21  23  24], [27  28]
Japan - JP;JP-03;85;10;[2  3], [4  39  40], [5  6], [10  11], [14  22], [15  16], [18  19], [20  35], [21  23  24], [27  28]
Japan - JP;JP-03;86;10;[2  3], [4  39  40], [5  6], [10  11], [14  22], [15  16], [18  19], [20  35], [21  23  24], [27  28]
Japan - JP;JP-03;87;10;[2  3], [4  39  40], [5  6], [10  11], [14  22], [15  16], [18  19], [20  35], [21  23  24], [27  28]
Japan - JP;JP-03;88;10;[2  3], [4  39  40], [5  6], [10  11], [14  22], [15  16], [18  19], [20  35], [21  23  24], [27  28]
Japan - JP;JP-03;89;10;[2  3], [4  39  40], [5  6], [10  11], [14  22], [15  16], [18  19], [20  35], [21  23  24], [27  28]
Japan - JP;JP-03;90;10;[2  3], [4  39  40], [5  6], [10  11], [14  22], [15  16], [18  19], [20  32  35], [21  23  24], [27  28]
Japan - JP;JP-03;91;11;[2  3], [4  39  40], [5  6], [10  11], [14  22], [15  16], [18  19], [20  32  35], [21  23  24], [25  26], [27  28]
Japan - JP;JP-03;92;11;[2  3], [4  39  40], [5  6], [10  11], [14  22], [15  16], [18  19], [20  32  35], [21  23  24], [25  26], [27  28]
Japan - JP;JP-03;93;11;[2  3], [4  39  40], [5  6], [10  11], [14  22], [15  16], [18  19], [20  32  35], [21  23  24], [25  26], [27  28]
Japan - JP;JP-03;94;11;[2  3], [4  39  40], [5   6  36], [10  11], [14  22], [15  16], [18  19], [20  32  35], [21  23  24], [25  26], [27  28]
Japan - JP;JP-03;95;11;[2  3], [4  39  40], [5   6  36], [10  11], [14  22], [15  16], [18  19], [20  32  35], [21  23  24], [25  26], [27  28]
Japan - JP;JP-03;96;10;[2  3], [4  39  40], [5   6  36], [10  11], [14  22], [15  16], [18  19], [20  32  35], [21  23  24], [27  28]
Japan - JP;JP-03;97;11;[2  3], [4  39  40], [5   6  36], [10  11], [14  22], [15  16], [18  19], [20  32  35], [21  23  24], [25  26], [27  28]
Japan - JP;JP-03;98;9;[2  3], [4  39  40], [5  6], [10  11], [14  22], [15  16], [18  19], [21  23  24], [27  28  30]
