Country;Video;Frame;Agent_id;Pos_X;Pos_Y;Pos_X_Perspectiva;Pos_Y_Perspectiva;Active;Velocity;Direction;Dist_from_others;Area_around;Collectivity;Disturbance;Isolation;Socialization;Px_to_m_factor;Emotion_Anger;Emotion_Fear;Emotion_Happiness;Emotion_Sadness;Hofstede_PDI;Hofstede_IDV;Hofstede_MAS;Hofstede_LTO;Hofstede_IND;Openness;Conscientiousness;Extraversion;Agreeableness;Neuroticism
China - CN;CN-02;1;1;221;168;411;411;yes;0.75632;0;9.544;14.0473;0.59019;0;1;0;68;-3;-3;2;-2;71.3847;91.6786;24.8678;53.9301;57.6748;1;1;0.76389;0.25;0.5
China - CN;CN-02;1;2;142;430;314;314;yes;0;0;8.5752;0.77994;0.69523;0;0.059716;0.25;68;-3;-3;2;-2;71.3847;91.6786;24.8678;53.9301;57.6748;1;0;0.40278;0.75;0.16667
China - CN;CN-02;1;3;174;408;358;358;yes;0;0;8.0832;2.6924;0.69523;0;0.067841;0.25;68;-3;-3;2;-2;71.3847;91.6786;24.8678;53.9301;57.6748;1;0;0.54167;0.75;0.16667
China - CN;CN-02;1;4;198;437;395;395;yes;0;0;7.894;1.7932;0.69523;0;0.10062;0.33333;68;-3;-3;2;-2;71.3847;91.6786;24.8678;53.9301;57.6748;1;0;0.54167;0.75;0.16667
China - CN;CN-02;1;5;116;398;272;272;yes;2.3676;0;8.952;1.7931;0.17734;0.00097094;0.0744;0.25;68;1;-1;0;0;71.3847;91.6786;24.8678;53.9301;57.6748;1;0.5;0.25;0;1
China - CN;CN-02;1;6;84;399;225;225;yes;4.0869;0;9.5344;2.1413;0.023083;0.00097094;0.095937;0.25;68;1;-1;0;0;71.3847;91.6786;24.8678;53.9301;57.6748;1;0.5;0.25;0;1
China - CN;CN-02;1;7;160;490;345;345;yes;1.3946;0;8.7552;5.1388;0.48185;0;0.10711;0.29167;68;-3;-3;2;-2;71.3847;91.6786;24.8678;53.9301;57.6748;1;0.75;0.26389;1;0.16667
China - CN;CN-02;1;8;294;528;535;535;yes;2.0574;0;7.9552;6.2797;0.32347;0;0.13326;0.20833;68;-1;-3;2;-2;71.3847;91.6786;24.8678;53.9301;57.6748;1;1;0.20833;0.5;0.58333
China - CN;CN-02;1;9;340;435;601;601;yes;1.3529;0;6.7276;4.2592;0.49107;0;0.11072;0.25;68;-3;-3;2;-2;71.3847;91.6786;24.8678;53.9301;57.6748;1;1;0.26389;0.75;0.41667
China - CN;CN-02;1;10;389;450;672;672;yes;1.0696;0;6.642;1.7003;0.56919;0;0.11195;0.33333;68;-3;-3;2;-2;71.3847;91.6786;24.8678;53.9301;57.6748;1;0.75;0.23611;0.75;0.41667
