Country;Video;Frame;Agent_id;Pos_X;Pos_Y;Pos_X_Perspectiva;Pos_Y_Perspectiva;Active;Velocity;Direction;Dist_from_others;Area_around;Collectivity;Disturbance;Isolation;Socialization;Px_to_m_factor;Emotion_Anger;Emotion_Fear;Emotion_Happiness;Emotion_Sadness;Hofstede_PDI;Hofstede_IDV;Hofstede_MAS;Hofstede_LTO;Hofstede_IND;Openness;Conscientiousness;Extraversion;Agreeableness;Neuroticism
Austria - AT;AT-01;1;1;569;196;1413;1413;yes;0;0;2.99;3.0073;1;0;0.2731;0.71429;114;-1;-3;2;-2;69.371;80.5833;24.7005;68.2776;51.6054;1;0.25;0.88889;0.5;0
Austria - AT;AT-01;1;2;348;467;922;922;yes;0;0;4.9825;5.169;1;0;0.095029;0.28571;114;2;1;-1;1;69.371;80.5833;24.7005;68.2776;51.6054;1;0.5;0.51389;0.25;0.5
Austria - AT;AT-01;1;3;347;511;920;920;yes;0;0;5.1775;5.1964;1;0;0.095029;0.28571;114;2;1;-1;1;69.371;80.5833;24.7005;68.2776;51.6054;1;0.5;0.30556;0.25;0.75
Austria - AT;AT-01;1;4;667;464;1587;1587;yes;0;0;3.435;5.5044;1;0;0.35;0.85714;114;-1;-3;2;-2;69.371;80.5833;24.7005;68.2776;51.6054;1;0.25;0.31944;0;0.75
Austria - AT;AT-01;1;5;673;395;1596;1596;yes;0;0;3.0537;2.3624;1;0;0.30507;0.85714;114;-1;-3;2;-2;69.371;80.5833;24.7005;68.2776;51.6054;1;0.25;0.31944;0;0.75
Austria - AT;AT-01;1;6;582;352;1439;1439;yes;0;0;2.5112;1.8077;1;0;0.25926;0.85714;114;-1;-3;2;-2;69.371;80.5833;24.7005;68.2776;51.6054;1;0.75;0.45833;0;0.75
Austria - AT;AT-01;1;7;581;288;1437;1437;yes;0;0;2.4825;1.4038;1;0;0.24147;0.85714;114;-1;-3;2;-2;69.371;80.5833;24.7005;68.2776;51.6054;1;1;0.5;0;0.75
Austria - AT;AT-01;1;8;661;197;1575;1575;yes;0;0;2.94;1.4484;1;0;0.26072;0.85714;114;-1;-3;2;-2;69.371;80.5833;24.7005;68.2776;51.6054;1;0.25;0.88889;0.75;0
Austria - AT;AT-01;1;9;671;167;1591;1591;yes;0;0;3.175;3.2251;1;0;0.29337;0.85714;114;-1;-3;2;-2;69.371;80.5833;24.7005;68.2776;51.6054;1;0.5;0.88889;1;0
Austria - AT;AT-01;1;10;-666;-666;-666;-666;no;-666;-666;NaN;-666;NaN;-666;-666;-8;114;-3;-3;2;-2;69.371;80.5833;24.7005;68.2776;51.6054;0;0.25;0.875;0;0.083333
Austria - AT;AT-01;1;11;-666;-666;-666;-666;no;-666;-666;NaN;-666;NaN;-666;-666;-8;114;-3;-3;2;-2;69.371;80.5833;24.7005;68.2776;51.6054;0.5;0;0.16667;1;0.66667
Austria - AT;AT-01;1;12;-666;-666;-666;-666;no;-666;-666;NaN;-666;NaN;-666;-666;-8;114;-3;-3;2;-2;69.371;80.5833;24.7005;68.2776;51.6054;0.5;0.5;0.11111;0;1
Austria - AT;AT-01;2;1;569;196;1413;1413;yes;0.4386;0;2.99;3.0073;0.72518;0;0.2731;0.71429;114;1;-1;0;0;69.371;80.5833;24.7005;68.2776;51.6054;1;0.25;0.88889;0.5;0
Austria - AT;AT-01;2;2;348;467;922;922;yes;0.4386;0;4.9825;5.169;0.93717;8.0034e-05;0.095029;0.28571;114;0;1;-1;1;69.371;80.5833;24.7005;68.2776;51.6054;1;0.5;0.51389;0.25;0.5
Austria - AT;AT-01;2;3;347;511;920;920;yes;0;0;5.1775;5.1964;0.87606;8.0034e-05;0.095029;0.28571;114;0;1;-1;1;69.371;80.5833;24.7005;68.2776;51.6054;1;0.5;0.30556;0.25;0.75
Austria - AT;AT-01;2;4;667;464;1587;1587;yes;0;0;3.435;5.5044;0.87606;0;0.35;0.85714;114;-3;-3;2;-2;69.371;80.5833;24.7005;68.2776;51.6054;1;0.25;0.31944;0;0.75
Austria - AT;AT-01;2;5;673;395;1596;1596;yes;0;0;3.0537;2.3624;0.87606;0;0.30507;0.85714;114;-3;-3;2;-2;69.371;80.5833;24.7005;68.2776;51.6054;1;0.25;0.31944;0;0.75
Austria - AT;AT-01;2;6;582;352;1439;1439;yes;0.62027;0;2.5112;1.8077;0.69539;0.00025911;0.25926;0.85714;114;-1;-3;2;-2;69.371;80.5833;24.7005;68.2776;51.6054;1;0.75;0.45833;0;0.75
Austria - AT;AT-01;2;7;581;288;1437;1437;yes;1.4711;0;2.4825;1.4038;0.55709;0.00025911;0.24147;0.85714;114;-1;-3;2;-2;69.371;80.5833;24.7005;68.2776;51.6054;1;1;0.5;0;0.75
Austria - AT;AT-01;2;8;661;197;1575;1575;yes;0.65789;0;2.94;1.4484;0.92755;8.5559e-05;0.26072;0.85714;114;-3;-3;2;-2;69.371;80.5833;24.7005;68.2776;51.6054;1;0.25;0.88889;0.75;0
Austria - AT;AT-01;2;9;671;167;1591;1591;yes;0.79069;0;3.175;3.2251;0.79296;8.5559e-05;0.29337;0.85714;114;-3;-3;2;-2;69.371;80.5833;24.7005;68.2776;51.6054;1;0.5;0.88889;1;0
Austria - AT;AT-01;2;10;-666;-666;-666;-666;no;-666;-666;NaN;-666;NaN;-666;-666;-8;114;-3;-3;2;-2;69.371;80.5833;24.7005;68.2776;51.6054;0;0.25;0.875;0;0.083333
Austria - AT;AT-01;2;11;-666;-666;-666;-666;no;-666;-666;NaN;-666;NaN;-666;-666;-8;114;-3;-3;2;-2;69.371;80.5833;24.7005;68.2776;51.6054;0.5;0;0.16667;1;0.66667
Austria - AT;AT-01;2;12;-666;-666;-666;-666;no;-666;-666;NaN;-666;NaN;-666;-666;-8;114;-3;-3;2;-2;69.371;80.5833;24.7005;68.2776;51.6054;0.5;0.5;0.11111;0;1
Austria - AT;AT-01;3;1;569;195;1413;1413;yes;0;270;2.9962;2.9249;0.90276;0;0.2735;0.71429;114;-3;-3;2;-2;69.371;80.5833;24.7005;68.2776;51.6054;1;0.25;0.88889;0.5;0
Austria - AT;AT-01;3;2;347;467;920;920;yes;0;180;4.985;5.1633;0.90276;8.0093e-05;0.095168;0.28571;114;0;1;-1;1;69.371;80.5833;24.7005;68.2776;51.6054;1;0.5;0.51389;0.25;0.5
Austria - AT;AT-01;3;3;347;511;920;920;yes;0.4386;0;5.1675;5.1863;0.93087;8.0093e-05;0.095168;0.28571;114;0;1;-1;1;69.371;80.5833;24.7005;68.2776;51.6054;1;0.5;0.30556;0.25;0.75
Austria - AT;AT-01;3;4;667;464;1587;1587;yes;0.2193;0;3.4475;5.4956;0.93042;1.1352e-05;0.35227;0.85714;114;-3;-3;2;-2;69.371;80.5833;24.7005;68.2776;51.6054;1;0.25;0.31944;0;0.75
