Country;Video;Frame;Agent_id;Pos_X;Pos_Y;Pos_X_Perspectiva;Pos_Y_Perspectiva;Active;Velocity;Direction;Dist_from_others;Area_around;Collectivity;Disturbance;Isolation;Socialization;Px_to_m_factor;Emotion_Anger;Emotion_Fear;Emotion_Happiness;Emotion_Sadness;Hofstede_PDI;Hofstede_IDV;Hofstede_MAS;Hofstede_LTO;Hofstede_IND;Openness;Conscientiousness;Extraversion;Agreeableness;Neuroticism
Brazil - BR;BR-04;1;1;275;213;351;351;yes;1.3401;0;9.1336;1.649;0.26712;0.00038322;0.093706;0.22222;176;-1;-3;2;-2;41.5252;91.9655;35.9714;81.8921;124.3117;0;0.5;0.125;1;0.83333
Brazil - BR;BR-04;1;2;242;242;257;257;yes;2.4807;0;9.5329;0.901;0.2469;0.0042491;0.072234;0.18519;176;2;1;-1;1;41.5252;91.9655;35.9714;81.8921;124.3117;1;1;0.16667;1;0.83333
Brazil - BR;BR-04;1;3;248;264;251;251;yes;1.2863;0;9.5404;1.2949;0.29568;0.0042557;0.070426;0.18519;176;-1;-3;2;-2;41.5252;91.9655;35.9714;81.8921;124.3117;0.25;0.5;0.125;1;0.83333
Brazil - BR;BR-04;1;4;574;223;980;980;yes;1.8079;0;6.8782;2.0368;0.26839;0.00029277;0.13647;0.25926;176;-1;-3;2;-2;41.5252;91.9655;35.9714;81.8921;124.3117;1;0.25;0.11111;0;1
Brazil - BR;BR-04;1;5;622;256;1051;1051;yes;1.3096;0;6.6429;2.3265;0.29567;0.00029277;0.12438;0.25926;176;-1;-3;2;-2;41.5252;91.9655;35.9714;81.8921;124.3117;1;0.25;0.11111;0;1
Brazil - BR;BR-04;1;6;417;425;466;466;yes;2.8409;0;8.4879;1.3349;0.20882;0.00086172;0.10745;0.2963;176;-1;-3;2;-2;41.5252;91.9655;35.9714;81.8921;124.3117;0.5;0.75;0.125;0.75;0.83333
Brazil - BR;BR-04;1;7;458;457;522;522;yes;1.399;0;8.2732;0.69554;0.33059;0.00096936;0.12404;0.37037;176;-1;-3;2;-2;41.5252;91.9655;35.9714;81.8921;124.3117;0.25;0.75;0.125;0.75;0.91667
Brazil - BR;BR-04;1;8;454;529;454;454;yes;1.5881;0;8.6386;4.6796;0.2815;0.00030794;0.099113;0.22222;176;-1;-3;2;-2;41.5252;91.9655;35.9714;81.8921;124.3117;0.25;0.75;0.11111;0.25;0.91667
Brazil - BR;BR-04;1;9;755;554;1038;1038;yes;0.85227;0;6.6554;1.6389;0.64994;7.4172e-05;0.11474;0.2963;176;-3;-3;2;-2;41.5252;91.9655;35.9714;81.8921;124.3117;1;1;0.19444;0.75;0.83333
Brazil - BR;BR-04;1;10;806;566;1130;1130;yes;0.85227;0;6.4543;1.6047;0.64994;7.9689e-05;0.098511;0.22222;176;-3;-3;2;-2;41.5252;91.9655;35.9714;81.8921;124.3117;1;1;0.19444;0.75;0.83333
Brazil - BR;BR-04;1;11;816;645;1075;1075;yes;1.7105;0;6.7171;4.1269;0.29714;0.00015386;0.1067;0.22222;176;-1;-3;2;-2;41.5252;91.9655;35.9714;81.8921;124.3117;1;0.75;0.13889;0.75;0.91667
Brazil - BR;BR-04;1;12;1171;222;2290;2290;yes;0.44919;0;5.1061;1.2618;0.26973;0.0018274;0.10574;0.59259;176;-1;-3;2;-2;41.5252;91.9655;35.9714;81.8921;124.3117;1;0.25;0.875;1;0
Brazil - BR;BR-04;1;13;1181;256;2268;2268;yes;2.4189;0;5.01;0.17116;0.2452;0.0027476;0.10227;0.59259;176;-1;-3;2;-2;41.5252;91.9655;35.9714;81.8921;124.3117;0.5;0.25;0.875;1;0
Brazil - BR;BR-04;1;14;1142;243;2198;2198;yes;1.6565;0;5.0314;0.65142;0.34859;0.0014177;0.10376;0.51852;176;-1;-3;2;-2;41.5252;91.9655;35.9714;81.8921;124.3117;0.75;0.25;0.88889;1;0
Brazil - BR;BR-04;1;15;1140;272;2158;2158;yes;3.2422;0;4.9986;1.6964;0.21255;0.00082748;0.094052;0.44444;176;-1;-3;2;-2;41.5252;91.9655;35.9714;81.8921;124.3117;0.75;0.25;0.875;1;0
Brazil - BR;BR-04;1;16;1264;301;2394;2394;yes;1.8951;0;5.0532;0.43827;0.32089;0.00043474;0.090625;0.62963;176;-1;-3;2;-2;41.5252;91.9655;35.9714;81.8921;124.3117;1;0.75;0.54167;0.5;0.5
Brazil - BR;BR-04;1;17;1348;304;2576;2576;yes;0.51215;0;5.4004;1.2057;0.28648;0.00099161;0.081312;0.59259;176;-1;-3;2;-2;41.5252;91.9655;35.9714;81.8921;124.3117;1;0.5;0.52778;0.5;0.41667
Brazil - BR;BR-04;1;18;1247;596;2000;2000;yes;4.2614;0;5.3418;5.0313;0.26753;0;0.14134;0.2963;176;-1;-3;2;-2;41.5252;91.9655;35.9714;81.8921;124.3117;1;0.5;0.20833;1;0.66667
Brazil - BR;BR-04;1;19;1295;373;2370;2370;yes;0.63525;0;4.9857;0.39317;0.2951;0.0010575;0.08996;0.62963;176;-1;-3;2;-2;41.5252;91.9655;35.9714;81.8921;124.3117;0;0.25;0.875;1;0
Brazil - BR;BR-04;1;20;1313;430;2337;2337;yes;3.2701;0;5.0029;0.78287;0.17265;0.00080559;0.097939;0.62963;176;-1;-3;2;-2;41.5252;91.9655;35.9714;81.8921;124.3117;1;0.5;0.88889;1;0
Brazil - BR;BR-04;1;21;1387;341;2613;2613;yes;0.44919;0;5.4457;0.12397;0.18714;0.0047837;0.078936;0.59259;176;-1;-3;2;-2;41.5252;91.9655;35.9714;81.8921;124.3117;0.5;0;0.70833;1;0.16667
Brazil - BR;BR-04;1;22;1434;337;2721;2721;yes;3.9004;0;5.8154;1.4062;0.16438;0.0012614;0.091915;0.59259;176;-1;-3;2;-2;41.5252;91.9655;35.9714;81.8921;124.3117;0.25;0.25;0.69444;1;0.25
Brazil - BR;BR-04;1;23;1412;367;2633;2633;yes;2.5608;0;5.4889;0.23356;0.26546;0.003955;0.079362;0.59259;176;-1;-3;2;-2;41.5252;91.9655;35.9714;81.8921;124.3117;0.75;0.25;0.70833;1;0.16667
Brazil - BR;BR-04;1;24;1497;392;2785;2785;yes;0.40177;0;6.0368;0.97935;0.27508;0.0019788;0.094149;0.55556;176;-1;-3;2;-2;41.5252;91.9655;35.9714;81.8921;124.3117;0.25;0;0.69444;0.75;0.25
Brazil - BR;BR-04;1;25;1526;429;2799;2799;yes;3.0663;0;6.105;0.8838;0.22821;0.00172;0.090426;0.51852;176;-1;-3;2;-2;41.5252;91.9655;35.9714;81.8921;124.3117;0.5;0;0.69444;0.75;0.25
Brazil - BR;BR-04;1;26;1546;512;2731;2731;yes;2.5608;0;5.935;0.90415;0.21212;0.00043;0.095745;0.55556;176;-1;-3;2;-2;41.5252;91.9655;35.9714;81.8921;124.3117;1;0.25;0.69444;0.5;0.25
Brazil - BR;BR-04;1;27;1590;595;2717;2717;yes;1.2705;0;6.0757;1.2518;0.30916;0.00044978;0.10409;0.51852;176;-1;-3;2;-2;41.5252;91.9655;35.9714;81.8921;124.3117;1;0.25;0.70833;1;0.16667
Brazil - BR;BR-04;1;28;1641;629;2780;2780;yes;0.82826;0;6.3971;3.9443;0.24749;0.00018377;0.10416;0.44444;176;-1;-3;2;-2;41.5252;91.9655;35.9714;81.8921;124.3117;1;0.25;0.52778;0.75;0.41667
Brazil - BR;BR-04;1;29;1882;448;3552;3552;yes;4.4399;0;10.1054;1.3439;0.12049;0;1;0.037037;176;2;1;-1;1;41.5252;91.9655;35.9714;81.8921;124.3117;1;1;0.19444;1;0.83333
Brazil - BR;BR-04;2;1;275;207;356;356;yes;1.1452;302.0054;9.0918;1.5954;0.25729;0.0004593;0.096797;0.22222;176;2;1;-1;1;41.5252;91.9655;35.9714;81.8921;124.3117;0;0.5;0.125;1;0.83333
Brazil - BR;BR-04;2;2;249;239;274;274;yes;2.3427;346.7595;9.4271;0.69443;0.33561;0.0011238;0.073537;0.18519;176;2;1;-1;1;41.5252;91.9655;35.9714;81.8921;124.3117;1;1;0.16667;1;0.83333
Brazil - BR;BR-04;2;3;250;271;250;250;yes;3.8771;96.3402;9.5164;1.5405;0.14466;0.0011062;0.073537;0.18519;176;2;1;-1;1;41.5252;91.9655;35.9714;81.8921;124.3117;0.25;0.5;0.125;1;0.83333
Brazil - BR;BR-04;2;4;575;216;989;989;yes;2.1307;315;6.8271;1.9732;0.73323;0.00033152;0.13849;0.25926;176;-3;-3;2;-2;41.5252;91.9655;35.9714;81.8921;124.3117;1;0.25;0.11111;0;1
Brazil - BR;BR-04;2;5;617;251;1045;1045;yes;0.44919;229.3987;6.625;2.2776;0.19161;0.00033152;0.12462;0.25926;176;2;1;-1;1;41.5252;91.9655;35.9714;81.8921;124.3117;1;0.25;0.11111;0;1
Brazil - BR;BR-04;2;6;427;425;486;486;yes;2.3811;0;8.3679;1.3362;0.34044;0.00036637;0.11654;0.33333;176;-1;-3;2;-2;41.5252;91.9655;35.9714;81.8921;124.3117;0.5;0.75;0.125;0.75;0.83333
Brazil - BR;BR-04;2;7;459;465;518;518;yes;2.3123;113.9625;8.2546;0.61108;0.34075;0.00044661;0.12458;0.37037;176;-1;-3;2;-2;41.5252;91.9655;35.9714;81.8921;124.3117;0.25;0.75;0.125;0.75;0.91667
Brazil - BR;BR-04;2;8;459;527;465;465;yes;0.90953;349.6952;8.5521;4.633;0.25542;0.00045822;0.11119;0.25926;176;2;1;-1;1;41.5252;91.9655;35.9714;81.8921;124.3117;0.25;0.75;0.11111;0.25;0.91667
Brazil - BR;BR-04;2;9;752;554;1032;1032;yes;3.8588;180;6.6329;1.5964;0.1519;2.5112e-05;0.1141;0.2963;176;-3;-3;2;-2;41.5252;91.9655;35.9714;81.8921;124.3117;1;1;0.19444;0.75;0.83333
Brazil - BR;BR-04;2;10;803;566;1124;1124;yes;3.8379;180;6.4307;1.5783;0.14908;4.241e-05;0.099517;0.22222;176;-3;-3;2;-2;41.5252;91.9655;35.9714;81.8921;124.3117;1;1;0.19444;0.75;0.83333
