Country;Video;Frame;Agent_id;Pos_X;Pos_Y;Pos_X_Perspectiva;Pos_Y_Perspectiva;Active;Velocity;Direction;Dist_from_others;Area_around;Collectivity;Disturbance;Isolation;Socialization;Px_to_m_factor;Emotion_Anger;Emotion_Fear;Emotion_Happiness;Emotion_Sadness;Hofstede_PDI;Hofstede_IDV;Hofstede_MAS;Hofstede_LTO;Hofstede_IND;Openness;Conscientiousness;Extraversion;Agreeableness;Neuroticism
Brazil - BR;BR-08;1;1;844;492;1018;1018;yes;0.7799;0;4.7112;2.3587;0.61151;0;0.19771;0.42857;136;1;-1;0;0;66.3164;83.3571;23.6595;84.3922;84.2173;1;0.75;0.65278;0;0.66667
Brazil - BR;BR-08;1;2;916;490;1111;1111;yes;0.7799;0;4.98;4.4925;0.61151;0;0.23819;0.42857;136;1;-1;0;0;66.3164;83.3571;23.6595;84.3922;84.2173;1;0.75;0.625;0;0.83333
Brazil - BR;BR-08;1;3;767;233;939;939;yes;0.36765;0;3.4887;2.0737;0.9099;0;0.24114;0.71429;136;-3;-3;2;-2;66.3164;83.3571;23.6595;84.3922;84.2173;1;0;0.875;0.75;0
Brazil - BR;BR-08;1;4;722;200;867;867;yes;0.93732;0;3.5225;0.86156;0.61676;0;0.21812;0.71429;136;-1;-3;2;-2;66.3164;83.3571;23.6595;84.3922;84.2173;1;0.5;0.88889;0.75;0
Brazil - BR;BR-08;1;5;678;99;790;790;yes;1.3383;0;4.675;1.4922;0.38958;0;0.24696;0.57143;136;1;-1;0;0;66.3164;83.3571;23.6595;84.3922;84.2173;1;1;0.125;0.25;1
Brazil - BR;BR-08;1;6;820;96;1052;1052;yes;1.1182;0;5.0262;2.9453;0.57122;0;0.25709;0.57143;136;-1;-3;2;-2;66.3164;83.3571;23.6595;84.3922;84.2173;1;1;0.375;0.75;0.66667
Brazil - BR;BR-08;1;7;329;98;143;143;yes;0.91912;0;7.1612;4.5486;0.6465;0;1;0.14286;136;2;1;-1;1;66.3164;83.3571;23.6595;84.3922;84.2173;1;1;0.11111;0.75;0.91667
Brazil - BR;BR-08;1;8;613;348;705;705;yes;0.36765;0;3.785;3.3329;0.9099;0;0.27429;0.71429;136;-3;-3;2;-2;66.3164;83.3571;23.6595;84.3922;84.2173;1;0;0.88889;1;0
Brazil - BR;BR-08;1;9;624;458;731;731;yes;0;0;4.43;4.2516;0.80037;0;0.21997;0.42857;136;-3;-3;2;-2;66.3164;83.3571;23.6595;84.3922;84.2173;1;0;0.70833;1;0.16667
Brazil - BR;BR-08;1;10;-666;-666;-666;-666;no;-666;-666;NaN;-666;NaN;-666;-666;-8;136;-3;-3;2;-2;66.3164;83.3571;23.6595;84.3922;84.2173;0;0.75;0.13889;0.75;0.66667
