Country;Video;Frame;Num_Groups;Groups
Brazil - BR;BR-05;1;9;[1  2  3  4  5], [4  5], [7  8  9], [11  12  13  14], [15  16], [17  18  19  20], [21  22], [23  24  25], [27  28]
Brazil - BR;BR-05;2;3;[1  2  3], [17  18  19], [23  24  25]
Brazil - BR;BR-05;3;5;[1  2], [7  8], [10  12  13], [17  18  19], [24  25]
Brazil - BR;BR-05;4;7;[1  2], [7  8  9], [11  14], [12  13], [17  18  19], [21  22], [24  25]
Brazil - BR;BR-05;5;8;[1  2], [3  4], [7  8  9], [11  12  13  14], [17  18  19], [21  22], [24  25], [27  28]
Brazil - BR;BR-05;6;8;[1  2  5], [3  4], [7  8  9], [11  12  13  14], [17  18  19], [21  22], [24  25], [27  28]
Brazil - BR;BR-05;7;8;[1  2  5], [3  4], [7  8  9], [11  12  13  14], [17  18  19], [21  22], [24  25], [27  28]
Brazil - BR;BR-05;8;8;[1  2  5], [3  4], [7  8  9], [12  13  14], [17  18  19], [21  22], [24  25], [27  28]
Brazil - BR;BR-05;9;8;[1  2  5], [3  4], [7  8  9], [12  13  14], [17  18  19], [21  22], [24  25], [27  28]
Brazil - BR;BR-05;10;8;[1  2  5], [3  4], [7  8  9], [12  13  14], [17  18  19], [21  22], [24  25], [27  28]
Brazil - BR;BR-05;11;8;[1  2  5], [3  4], [7  8  9], [12  13  14], [17  18  19], [21  22], [24  25], [27  28]
Brazil - BR;BR-05;12;8;[1  2  5], [3  4], [7  8  9], [12  13  14], [17  18  19], [21  22], [24  25], [27  28]
Brazil - BR;BR-05;13;8;[1  2  5], [3  4], [7  8  9], [12  13  14], [17  18  19], [21  22], [24  25], [27  28]
Brazil - BR;BR-05;14;8;[1  2  5  6], [3  4], [7  8  9], [11  12  13  14], [17  18  19], [21  22], [24  25], [27  28]
Brazil - BR;BR-05;15;8;[1  2  5  6], [3  4], [7  8  9], [12  13  14], [17  18  19], [21  22], [24  25], [27  28]
Brazil - BR;BR-05;16;8;[1  2  5  6], [3  4], [7  8  9], [11  12  13  14], [17  18  19], [21  22], [24  25], [27  28]
Brazil - BR;BR-05;17;8;[1  2  5  6], [3  4], [7  8  9], [11  12  13  14], [17  18  19], [21  22], [24  25], [27  28]
Brazil - BR;BR-05;18;8;[1  2  5], [3  4], [7  8  9], [11  12  13  14], [17  18  19], [21  22], [24  25], [27  28]
Brazil - BR;BR-05;19;8;[1  2  5], [3  4], [7  8  9], [11  12  13  14], [17  18  19], [21  22], [24  25], [27  28]
Brazil - BR;BR-05;20;9;[1  2  5], [3  4], [7  8  9], [11  12], [13  14], [17  18  19], [21  22], [24  25], [27  28]
Brazil - BR;BR-05;21;9;[1  2  5], [3  4], [7  8  9], [11  12], [13  14], [17  18  19], [21  22], [24  25], [27  28]
Brazil - BR;BR-05;22;9;[1  2  5], [3  4], [7  8  9], [11  12], [13  14], [17  18  19], [21  22], [24  25], [27  28]
Brazil - BR;BR-05;23;9;[1  2  5], [3  4], [7  8  9], [11  12], [13  14], [17  18  19], [21  22], [24  25], [27  28]
Brazil - BR;BR-05;24;8;[1  2  5], [3  4], [7  8  9], [11  12  13], [17  18  19], [21  22], [24  25], [27  28]
Brazil - BR;BR-05;25;8;[1  2  5], [3  4], [7  8  9], [11  12  13], [17  18  19], [21  22], [24  25], [27  28]
Brazil - BR;BR-05;26;8;[1  2  5], [3  4], [7  8  9], [11  12  13], [17  18  19], [21  22], [24  25], [27  28]
Brazil - BR;BR-05;27;8;[1  2  5], [3  4], [7  8  9], [11  12  13], [17  18  19], [21  22], [24  25], [27  28]
Brazil - BR;BR-05;28;8;[1  2  5], [3  4], [7  8  9], [11  12  13], [17  18  19], [21  22], [24  25], [27  28]
Brazil - BR;BR-05;29;8;[1  2], [3  4], [7  8  9], [11  12  13  14], [17  18  19], [21  22], [24  25], [27  28]
Brazil - BR;BR-05;30;8;[1  2], [3  4], [7  8  9], [11  12  13  14], [17  18  19], [21  22], [24  25], [27  28]
Brazil - BR;BR-05;31;8;[1  2], [3  4], [7  8  9], [11  12  13  14], [17  18  19], [21  22], [24  25], [27  28]
Brazil - BR;BR-05;32;8;[1  2], [3  4], [7  8  9], [11  12  13  14], [17  18  19], [21  22], [24  25], [27  28]
Brazil - BR;BR-05;33;8;[1  2], [3  4], [7  8  9], [11  12  13  14], [17  18  19], [21  22], [24  25], [27  28]
Brazil - BR;BR-05;34;8;[1  2], [3  4], [7  8  9], [11  12  13  14], [17  18  19], [21  22], [24  25], [27  28]
Brazil - BR;BR-05;35;8;[1  2], [3  4], [7  8  9], [11  12  13  14], [17  18  19], [21  22], [24  25], [27  28]
Brazil - BR;BR-05;36;8;[1  2], [3  4], [7  8  9], [11  12  13  14], [17  18  19], [21  22], [24  25], [27  28]
Brazil - BR;BR-05;37;8;[1  2], [3  4], [7  8  9], [12  13  14], [17  18  19], [21  22], [24  25], [27  28]
Brazil - BR;BR-05;38;8;[1  2], [3  4], [7  8  9], [12  13  14], [17  18  19], [21  22], [24  25], [27  28]
Brazil - BR;BR-05;39;8;[1  2], [3  4], [7  8  9], [11  12  13  14], [17  18  19], [21  22], [24  25], [27  28]
