Country;Video;Frame;Num_Groups;Groups
Japan - JP;JP-01;1;5;[4  5  6], [7  8], [10  11], [17  18  19], [20  21]
Japan - JP;JP-01;2;1;[5  6]
Japan - JP;JP-01;3;2;[10  11], [17  19]
Japan - JP;JP-01;4;1;[10  11]
Japan - JP;JP-01;5;1;[10  11]
Japan - JP;JP-01;6;3;[7  8], [10  11], [17  19]
Japan - JP;JP-01;7;4;[7  8], [10  11], [17  19], [20  21]
Japan - JP;JP-01;8;4;[7  8], [10  11], [17  19], [20  21]
Japan - JP;JP-01;9;3;[7  8], [17  19], [20  21]
Japan - JP;JP-01;10;2;[17  19], [20  21]
Japan - JP;JP-01;11;3;[10  11], [17  18  19], [20  21]
Japan - JP;JP-01;12;2;[17  18  19], [20  21]
Japan - JP;JP-01;13;2;[17  18  19], [20  21]
Japan - JP;JP-01;14;2;[17  18  19], [20  21]
Japan - JP;JP-01;15;2;[17  18  19], [20  21]
Japan - JP;JP-01;16;2;[17  18  19], [20  21]
Japan - JP;JP-01;17;2;[17  18  19], [20  21]
Japan - JP;JP-01;18;2;[17  18  19], [20  21]
Japan - JP;JP-01;19;2;[17  18  19], [20  21]
Japan - JP;JP-01;20;2;[17  18  19], [20  21]
Japan - JP;JP-01;21;2;[17  18  19], [20  21]
Japan - JP;JP-01;22;2;[17  18], [20  21]
Japan - JP;JP-01;23;2;[17  18], [20  21]
Japan - JP;JP-01;24;2;[17  18], [20  21]
Japan - JP;JP-01;25;2;[17  18], [20  21]
Japan - JP;JP-01;26;2;[17  18  19], [20  21]
Japan - JP;JP-01;27;2;[17  18  19], [20  21]
Japan - JP;JP-01;28;2;[17  18  19], [20  21]
Japan - JP;JP-01;29;2;[17  18  19], [20  21]
Japan - JP;JP-01;30;3;[5  6], [17  18  19], [20  21]
Japan - JP;JP-01;31;4;[5  6], [7  8], [17  18  19], [20  21]
Japan - JP;JP-01;32;4;[5  6], [7  8], [17  18  19], [20  21]
Japan - JP;JP-01;33;4;[5  6], [7  8], [17  18  19], [20  21]
Japan - JP;JP-01;34;4;[5  6], [7  8], [17  18  19], [20  21]
Japan - JP;JP-01;35;4;[5  6], [7  8], [17  18  19], [20  21]
Japan - JP;JP-01;36;4;[5  6], [7  8], [17  18  19], [20  21]
Japan - JP;JP-01;37;4;[5  6], [7  8], [17  18  19], [20  21]
Japan - JP;JP-01;38;4;[5  6], [7  8], [17  18  19], [20  21]
Japan - JP;JP-01;39;4;[5  6], [7  8], [17  18  19], [20  21]
Japan - JP;JP-01;40;4;[5  6], [7  8], [17  18  19], [20  21]
Japan - JP;JP-01;41;4;[5  6], [7  8], [17  18], [20  21]
Japan - JP;JP-01;42;4;[5  6], [7  8], [17  18  19], [20  21]
Japan - JP;JP-01;43;4;[5  6], [7  8], [17  18  19], [20  21]
Japan - JP;JP-01;44;4;[5  6], [7  8], [17  18  19], [20  21]
Japan - JP;JP-01;45;4;[5  6], [7  8], [17  18  19], [20  21]
Japan - JP;JP-01;46;4;[5  6], [7  8], [17  18  19], [20  21]
Japan - JP;JP-01;47;4;[5  6], [7  8], [17  18  19], [20  21]
Japan - JP;JP-01;48;4;[5  6], [7  8], [17  18], [20  21]
Japan - JP;JP-01;49;4;[5  6], [7  8], [17  18  19], [20  21]
Japan - JP;JP-01;50;5;[5  6], [7  8], [10  11], [17  18  19], [20  21]
Japan - JP;JP-01;51;5;[5  6], [7  8], [10  11], [17  18  19], [20  21]
Japan - JP;JP-01;52;5;[5  6], [7  8], [10  11], [17  18], [20  21]
Japan - JP;JP-01;53;5;[5  6], [7  8], [10  11], [17  18], [20  21]
Japan - JP;JP-01;54;5;[5  6], [7  8], [10  11], [17  18], [20  21]
Japan - JP;JP-01;55;5;[5  6], [7  8], [10  11], [17  18], [20  21]
Japan - JP;JP-01;56;5;[5  6], [7  8], [10  11], [17  18], [20  21]
Japan - JP;JP-01;57;5;[5  6], [7  8], [10  11], [17  18], [20  21]
Japan - JP;JP-01;58;5;[5  6], [7  8], [10  11], [17  18], [20  21]
Japan - JP;JP-01;59;5;[5  6], [7  8], [10  11], [17  18], [20  21]
Japan - JP;JP-01;60;5;[5  6], [7  8], [10  11], [17  18], [20  21]
Japan - JP;JP-01;61;5;[5  6], [7  8], [10  11], [17  18], [20  21]
Japan - JP;JP-01;62;5;[5  6], [7  8], [10  11], [17  18], [20  21]
Japan - JP;JP-01;63;5;[5  6], [7  8], [10  11], [17  18], [20  21]
Japan - JP;JP-01;64;5;[5  6], [7  8], [10  11], [17  18], [20  21]
Japan - JP;JP-01;65;5;[5  6], [7  8], [10  11], [17  18], [20  21]
Japan - JP;JP-01;66;5;[5  6], [7  8], [10  11], [17  18], [20  21]
Japan - JP;JP-01;67;5;[5  6], [7  8], [10  11], [17  18], [20  21]
Japan - JP;JP-01;68;5;[5  6], [7  8], [10  11], [17  18], [20  21]
Japan - JP;JP-01;69;5;[5  6], [7  8], [10  11], [17  18], [20  21]
Japan - JP;JP-01;70;5;[5  6], [7  8], [10  11], [17  18], [20  21]
Japan - JP;JP-01;71;4;[5  6], [7  8], [10  11], [17  18]
Japan - JP;JP-01;72;4;[5  6], [7  8], [10  11], [17  18]
Japan - JP;JP-01;73;4;[5  6], [7  8], [10  11], [17  18]
Japan - JP;JP-01;74;4;[5  6], [7  8], [10  11], [17  18]
Japan - JP;JP-01;75;4;[5  6], [7  8], [10  11], [17  18]
Japan - JP;JP-01;76;4;[5  6], [7  8], [10  11], [17  18]
Japan - JP;JP-01;77;4;[5  6], [7  8], [10  11], [17  18]
Japan - JP;JP-01;78;4;[5  6], [7  8], [10  11], [17  18]
Japan - JP;JP-01;79;3;[5  6], [7  8], [10  11]
Japan - JP;JP-01;80;4;[5  6], [7  8], [10  11], [17  18  19]
Japan - JP;JP-01;81;4;[5  6], [7  8], [10  11], [18  19]
Japan - JP;JP-01;82;4;[5  6], [7  8], [10  11], [17  18  19]
Japan - JP;JP-01;83;4;[5  6], [7  8], [10  11], [17  18  19]
Japan - JP;JP-01;84;4;[5  6], [7  8], [10  11], [17  18  19]
Japan - JP;JP-01;85;4;[5  6], [7  8], [10  11], [17  18  19]
Japan - JP;JP-01;86;4;[5  6], [7  8], [10  11], [17  18  19]
Japan - JP;JP-01;87;4;[5  6], [7  8], [10  11], [17  18  19]
Japan - JP;JP-01;88;4;[5  6], [7  8], [10  11], [17  18  19]
Japan - JP;JP-01;89;4;[5  6], [7  8], [10  11], [17  18  19]
Japan - JP;JP-01;90;4;[5  6], [7  8], [10  11], [17  18  19]
Japan - JP;JP-01;91;4;[5  6], [7  8], [10  11], [17  18  19]
Japan - JP;JP-01;92;4;[5  6], [7  8], [10  11], [18  19]
Japan - JP;JP-01;93;4;[5  6], [7  8], [10  11], [17  18  19]
Japan - JP;JP-01;94;4;[5  6], [7  8], [10  11], [18  19]
Japan - JP;JP-01;95;4;[5  6], [7  8], [10  11], [18  19]
Japan - JP;JP-01;96;4;[5  6], [7  8], [10  11], [18  19]
Japan - JP;JP-01;97;4;[5  6], [7  8], [10  11], [18  19]
Japan - JP;JP-01;98;5;[5  6], [7  8], [10  11], [18  19], [20  21]
