Country;Video;Frame;Num_Groups;Groups
China - CN;CN-05;1;9;[1  28], [2  3], [4  5  6  7], [7   8  12], [10  13  14  15], [14  15], [17  18  19], [24  25], [26  27]
China - CN;CN-05;2;6;[4  5  6], [8  12], [10  13  14  15], [14  15], [17  18  19], [24  25]
China - CN;CN-05;3;6;[4  5  6], [8  12], [10  13  14  15], [14  15], [17  18  19], [24  25]
China - CN;CN-05;4;5;[2  3], [4  5  6], [8  12], [13  14  15], [17  18  19]
China - CN;CN-05;5;5;[1  28], [4  5], [8  12], [17  18], [24  25]
China - CN;CN-05;6;2;[4  6], [24  25]
China - CN;CN-05;7;1;[24  25]
China - CN;CN-05;8;4;[1  28], [2  3], [17  18  19], [24  25]
China - CN;CN-05;9;3;[2  3], [7  8], [24  25]
China - CN;CN-05;10;2;[7  8], [24  25]
China - CN;CN-05;11;3;[1  28], [5  7  8], [18  19]
China - CN;CN-05;12;2;[5  7  8], [18  19]
China - CN;CN-05;13;2;[7  8], [17  18  19]
China - CN;CN-05;14;3;[4  5], [7  8], [18  19]
China - CN;CN-05;15;2;[4  5], [18  19]
China - CN;CN-05;16;4;[2  3], [4  5], [13  15], [18  19]
China - CN;CN-05;17;3;[2  3], [4  5], [13  15]
China - CN;CN-05;18;3;[1  28], [2  3], [13  15]
China - CN;CN-05;19;6;[1  28], [2  3], [7  8], [13  15], [24  25], [26  27]
China - CN;CN-05;20;6;[1  28], [2  3], [7  8], [13  15], [24  25], [26  27]
China - CN;CN-05;21;6;[1  28], [2  3], [7  8], [13  15], [24  25], [26  27]
China - CN;CN-05;22;6;[1  28], [2  3], [7  8], [13  15], [18  19], [26  27]
China - CN;CN-05;23;5;[1  28], [2  3], [7  8], [13  15], [26  27]
China - CN;CN-05;24;5;[1  28], [2  3], [7  8], [13  15], [26  27]
China - CN;CN-05;25;5;[1  28], [2  3], [7  8], [13  15], [26  27]
China - CN;CN-05;26;6;[1  28], [2  3], [4  6], [7  8], [13  15], [26  27]
China - CN;CN-05;27;4;[1  28], [2  3], [7  8], [26  27]
China - CN;CN-05;28;4;[1  28], [2  3], [7  8], [26  27]
China - CN;CN-05;29;4;[1  28], [2  3], [7  8], [26  27]
China - CN;CN-05;30;4;[1  28], [2  3], [7  8], [26  27]
China - CN;CN-05;31;5;[1  28], [2  3], [7  8], [24  25], [26  27]
China - CN;CN-05;32;5;[1  28], [2  3], [7  8], [24  25], [26  27]
China - CN;CN-05;33;5;[1  28], [2  3], [7  8], [24  25], [26  27]
China - CN;CN-05;34;5;[1  28], [2  3], [7  8], [24  25], [26  27]
China - CN;CN-05;35;5;[1  28], [2  3], [7  8], [24  25], [26  27]
China - CN;CN-05;36;5;[1  28], [2  3], [13  15], [16  26  27], [24  25]
China - CN;CN-05;37;4;[1  28], [2  3], [16  26  27], [24  25]
China - CN;CN-05;38;4;[1  28], [2  3], [16  26  27], [24  25]
China - CN;CN-05;39;4;[1  28], [2  3], [16  26  27], [24  25]
China - CN;CN-05;40;4;[1  28], [2  3], [16  26  27], [24  25]
China - CN;CN-05;41;4;[1  28], [2  3], [16  26  27], [24  25]
China - CN;CN-05;42;4;[1  28], [2  3], [16  26  27], [24  25]
China - CN;CN-05;43;5;[1  28], [2  3], [16  26  27], [22  23], [24  25]
China - CN;CN-05;44;4;[1  28], [2  3], [16  26  27], [24  25]
China - CN;CN-05;45;4;[1  28], [2  3], [16  26  27], [24  25]
China - CN;CN-05;46;6;[1  28], [2  3], [13  15], [16  26  27], [22  23], [24  25]
China - CN;CN-05;47;5;[1  28], [2  3], [13  15], [16  26  27], [24  25]
China - CN;CN-05;48;5;[1  28], [2  3], [13  15], [16  26  27], [24  25]
China - CN;CN-05;49;6;[1  28], [2  3], [13  15], [16  26  27], [22  23], [24  25]
China - CN;CN-05;50;6;[1  28], [2  3], [13  15], [16  26  27], [22  23], [24  25]
China - CN;CN-05;51;6;[1  28], [2  3], [13  15], [16  26  27], [22  23], [24  25]
China - CN;CN-05;52;7;[1  28], [2  3], [5  6], [13  15], [16  26  27], [22  23], [24  25]
China - CN;CN-05;53;7;[1  28], [2  3], [5  6], [13  15], [16  26  27], [22  23], [24  25]
China - CN;CN-05;54;6;[1  28], [2  3], [13  15], [16  26  27], [22  23], [24  25]
China - CN;CN-05;55;7;[1  28], [2  3], [13  15], [16  26  27], [18  19], [22  23], [24  25]
China - CN;CN-05;56;7;[1  28], [2  3], [13  15], [16  26  27], [18  19], [22  23], [24  25]
China - CN;CN-05;57;8;[1  28], [2  3], [5  6], [13  15], [16  26  27], [18  19], [22  23], [24  25]
China - CN;CN-05;58;7;[1  28], [2  3], [13  15], [16  26  27], [18  19], [22  23], [24  25]
China - CN;CN-05;59;7;[1  28], [2  3], [13  15], [16  26  27], [18  19], [22  23], [24  25]
China - CN;CN-05;60;6;[1  28], [2  3], [16  26  27], [17  18  19], [22  23], [24  25]
China - CN;CN-05;61;7;[1  28], [2  3], [5  6], [16  26  27], [17  18  19], [22  23], [24  25]
China - CN;CN-05;62;7;[1  28], [2  3], [5  6], [16  26  27], [17  18  19], [22  23], [24  25]
China - CN;CN-05;63;7;[1  28], [2  3], [5  6], [16  26  27], [17  18  19], [22  23], [24  25]
China - CN;CN-05;64;7;[1  28], [2  3], [5  6], [16  26  27], [17  18  19], [22  23], [24  25]
China - CN;CN-05;65;7;[1  28], [2  3], [5  6], [16  26  27], [17  18  19], [22  23], [24  25]
China - CN;CN-05;66;7;[1  28], [2  3], [4  5], [16  26  27], [17  18  19], [22  23], [24  25]
China - CN;CN-05;67;7;[1  28], [2  3], [4  5], [16  26  27], [17  18  19], [22  23], [24  25]
China - CN;CN-05;68;7;[1  28], [2  3], [4  5], [16  26  27], [17  18  19], [22  23], [24  25]
China - CN;CN-05;69;7;[1  28], [2  3], [4  5], [16  26  27], [17  18  19], [22  23], [24  25]
China - CN;CN-05;70;7;[1  28], [2  3], [4  5], [16  26  27], [17  18  19], [22  23], [24  25]
China - CN;CN-05;71;7;[1  28], [2  3], [4  5], [16  26  27], [17  18  19], [22  23], [24  25]
China - CN;CN-05;72;7;[1  28], [2  3], [4  5], [16  26  27], [17  18  19], [22  23], [24  25]
China - CN;CN-05;73;7;[1  28], [2  3], [4  5], [16  26  27], [17  18  19], [22  23], [24  25]
China - CN;CN-05;74;7;[1  28], [2  3], [4  5], [16  26  27], [17  18], [22  23], [24  25]
China - CN;CN-05;75;7;[1  28], [2  3], [4  5], [16  26  27], [17  18], [22  23], [24  25]
China - CN;CN-05;76;7;[1  28], [2  3], [4  5], [16  26  27], [17  18], [22  23], [24  25]
China - CN;CN-05;77;7;[1  28], [2  3], [4  5  7], [16  26  27], [17  18], [22  23], [24  25]
China - CN;CN-05;78;7;[1  28], [2  3], [4  5  7], [16  26  27], [17  18], [22  23], [24  25]
China - CN;CN-05;79;7;[1  28], [2  3], [4  5  7], [16  26  27], [17  18], [22  23], [24  25]
China - CN;CN-05;80;7;[1  28], [2  3], [4  5  7], [16  26  27], [17  18], [22  23], [24  25]
China - CN;CN-05;81;7;[1  28], [2  3], [4  5], [16  26  27], [17  18], [22  23], [24  25]
China - CN;CN-05;82;6;[1  28], [2  3], [4  5], [16  26  27], [22  23], [24  25]
China - CN;CN-05;83;6;[1  28], [2  3], [4  5], [16  26  27], [22  23], [24  25]
China - CN;CN-05;84;6;[1  28], [2  3], [4  5], [16  26  27], [22  23], [24  25]
China - CN;CN-05;85;6;[1  28], [2  3], [4  5  6], [16  26  27], [22  23], [24  25]
China - CN;CN-05;86;6;[1  28], [2  3], [5  6], [16  26  27], [22  23], [24  25]
China - CN;CN-05;87;6;[1  28], [2  3], [5  6], [16  19  26  27], [22  23], [24  25]
China - CN;CN-05;88;7;[1  28], [2  3], [5  6], [13  14], [16  26  27], [22  23], [24  25]
China - CN;CN-05;89;6;[2  3], [5  6], [13  14], [16  26  27], [22  23], [24  25]
China - CN;CN-05;90;6;[2  3], [5  6], [13  14], [16  26  27], [22  23], [24  25]
China - CN;CN-05;91;6;[2  3], [5  6], [13  14], [16  26  27], [22  23], [24  25]
China - CN;CN-05;92;6;[2  3], [5  6], [13  14], [16  26  27], [22  23], [24  25]
China - CN;CN-05;93;6;[2  3], [5  6], [13  14], [16  26  27], [22  23], [24  25]
China - CN;CN-05;94;6;[2  3], [5  6], [13  14], [16  26  27], [22  23], [24  25]
China - CN;CN-05;95;6;[2  3], [5  6], [14  15], [16  26  27], [22  23], [24  25]
China - CN;CN-05;96;6;[2  3], [5  6], [16  19], [22  23], [24  25], [26  27]
